Host Id;Host Since;Name;Neighbourhood;Property Type;Review Scores Rating (bin);Room Type;Zipcode;Beds;Number of Records;Number Of Reviews;Price;Review Scores Rating
7171571;2013-06-28T00:00:00Z;Sunshine & Cozy Bedtime in Brooklyn;Brooklyn;Apartment;100;Private room;11206;1;1;2;52;100
7171734;2013-06-28T00:00:00Z;Private Room in Luxury Condo;Brooklyn;Apartment;90;Private room;11206;1;1;17;95;93
7182520;2013-06-29T00:00:00Z;GREAT APARTMENT IN BED STUY;Brooklyn;Apartment;100;Entire home/apt;11216;1;1;1;100;100
7180548;2013-06-29T00:00:00Z;Do or Die Bed-Stuy;Brooklyn;Apartment;100;Private room;11221;1;1;5;45;100
7195403;2013-06-30T00:00:00Z;Heart of Williamsburg;Brooklyn;Apartment;95;Private room;11211;1;1;14;97;97
7240751;2013-07-02T00:00:00Z;Sunny Private Room in Brooklyn;Brooklyn;Apartment;95;Private room;11213;1;1;28;65;99
7252535;2013-07-03T00:00:00Z;Queen Bed, Ideal Room and Location!;Brooklyn;Apartment;95;Private room;11211;1;1;7;90;97
7308444;2013-07-05T00:00:00Z;Spacious Brooklyn Apartment!;Brooklyn;Apartment;95;Entire home/apt;11226;2;1;5;90;96
7316382;2013-07-06T00:00:00Z;Sun-filled, Simple, and Convenient;Brooklyn;Apartment;90;Private room;11225;1;1;13;45;90
7352103;2013-07-08T00:00:00Z;Large Sunny Room in Williamsburg;Brooklyn;Apartment;95;Private room;11211;1;1;5;70;96
7410674;2013-07-10T00:00:00Z;Master Bedroom (Private Entrance);Brooklyn;Apartment;95;Private room;11237;1;1;17;88;96
7410674;2013-07-10T00:00:00Z;Private Room Overlooking Garden;Brooklyn;Apartment;95;Private room;11237;1;1;15;89;99
7453109;2013-07-13T00:00:00Z;Cozy Room / Modern Apartment;Brooklyn;Apartment;100;Private room;11206;1;1;6;70;100
7473366;2013-07-14T00:00:00Z;Cozy private room, Williamsburg;Brooklyn;Apartment;100;Private room;11211;1;1;5;84;100
7483677;2013-07-14T00:00:00Z;private room in bushwick L train;Brooklyn;Apartment;100;Private room;11237;1;1;7;48;100
7505535;2013-07-15T00:00:00Z;WELCOME TO PLANET LOVE BROOKLYN;Brooklyn;Apartment;90;Entire home/apt;11221;2;1;14;99;91
7518105;2013-07-16T00:00:00Z;Beautiful studio by Prospect Park;Brooklyn;Apartment;90;Entire home/apt;11218;1;1;39;98;94
7529823;2013-07-16T00:00:00Z;Private room. Modern Apartment;Brooklyn;Apartment;95;Private room;NA;1;1;97;60;97
7511778;2013-07-16T00:00:00Z;Cozy 2BR condo in Williamsburg! 日本人;Brooklyn;Apartment;90;Private room;11211;1;1;7;90;93
7548774;2013-07-17T00:00:00Z;Large, sunny 1-bed Williamsburg apt;Brooklyn;Apartment;95;Entire home/apt;11211;1;1;7;100;97
7557833;2013-07-17T00:00:00Z;Jazz it Up in Brooklyn;Brooklyn;Apartment;90;Private room;11216;1;1;13;95;90
7579679;2013-07-18T00:00:00Z;Large Sunny Room in Bushwick;Brooklyn;Apartment;100;Private room;11221;1;1;1;40;100
7583184;2013-07-19T00:00:00Z;Spacious Room in Williamsburg;Brooklyn;Apartment;95;Private room;11211;1;1;10;75;98
7581642;2013-07-19T00:00:00Z;Bohemian Paradise in Industrial BK;Brooklyn;Apartment;90;Private room;11237;1;1;85;99;92
7624316;2013-07-21T00:00:00Z;sunny apt with backyard;Brooklyn;Apartment;95;Entire home/apt;11237;1;1;8;74;98
7656036;2013-07-22T00:00:00Z;Sunny and Sweet Brooklyn Abode!;Brooklyn;Apartment;100;Entire home/apt;11217;1;1;1;98;100
7640229;2013-07-22T00:00:00Z;Sunny airy beautiful Brooklyn 1B;Brooklyn;Apartment;100;Entire home/apt;11226;2;1;1;90;100
7658111;2013-07-22T00:00:00Z;Private Room Close to Prospect Park;Brooklyn;Apartment;100;Private room;11215;1;1;2;90;100
7656036;2013-07-22T00:00:00Z;Cozy, Cute and Convenient Nook!;Brooklyn;Apartment;95;Private room;11217;1;1;46;70;98
7659871;2013-07-22T00:00:00Z;Private Room in Brooklyn, NY;Brooklyn;Apartment;100;Private room;11225;1;1;1;95;100
7651357;2013-07-22T00:00:00Z;Newly Renovated Private Rm by Park!;Brooklyn;Apartment;95;Private room;11226;1;1;13;65;97
7677293;2013-07-23T00:00:00Z;Private Room in Modern Sunny Loft;Brooklyn;Apartment;90;Private room;11206;1;1;34;95;93
7670501;2013-07-23T00:00:00Z;Charming private room & sunny deck!;Brooklyn;Apartment;90;Private room;11221;1;1;35;72;90
7691437;2013-07-24T00:00:00Z;Sunny bedroom in cosy apt Brooklyn;Brooklyn;Apartment;90;Private room;11211;1;1;2;80;90
7695368;2013-07-24T00:00:00Z;Cozy Room in Carroll Gardens, BK;Brooklyn;Apartment;95;Private room;11231;1;1;5;60;96
7703515;2013-07-24T00:00:00Z;Cozy Oasis in Heart of Williamsburg;Brooklyn;Apartment;100;Private room;11249;1;1;10;60;100
7709862;2013-07-25T00:00:00Z;Calm and sunny in Fort Greene;Brooklyn;Apartment;90;Entire home/apt;11205;1;1;2;100;90
7721992;2013-07-25T00:00:00Z;Sunny 1BD Steps from Subway!;Brooklyn;Apartment;100;Entire home/apt;11215;2;1;1;95;100
7714918;2013-07-25T00:00:00Z;Bright & Happy Room on L Train;Brooklyn;Apartment;95;Private room;11237;1;1;35;55;97
7714918;2013-07-25T00:00:00Z;Comfortable, Lovely Room on L Train;Brooklyn;Apartment;90;Private room;11237;1;1;41;59;92
7714918;2013-07-25T00:00:00Z;Sunny Master Bedroom on L Train;Brooklyn;Apartment;100;Private room;11237;1;1;4;60;100
7740108;2013-07-26T00:00:00Z;FoamBed,Projector,JTrain1block!;Brooklyn;Apartment;95;Entire home/apt;11221;2;1;8;92;97
7731081;2013-07-26T00:00:00Z;Private Room Williamsburg Brooklyn;Brooklyn;Apartment;90;Private room;11206;1;1;9;50;93
7739504;2013-07-26T00:00:00Z;Private Room in E Williamsburg;Brooklyn;Apartment;100;Private room;11206;1;1;3;75;100
7755720;2013-07-27T00:00:00Z;Private Top Floor Apartment;Brooklyn;Apartment;100;Entire home/apt;11206;1;1;4;95;100
7774440;2013-07-28T00:00:00Z;Private Space -Amazing Neighborhood;Brooklyn;Apartment;95;Private room;11231;1;1;20;89;95
7827053;2013-07-30T00:00:00Z;Sunny private room in artists loft;Brooklyn;Apartment;90;Private room;11205;1;1;38;85;93
7833913;2013-07-30T00:00:00Z;Private Bedroom WITH a Living room!;Brooklyn;Apartment;90;Private room;11213;3;1;23;69;90
7823268;2013-07-30T00:00:00Z;Luxurious Master Bedroom in 2BR!;Brooklyn;Apartment;90;Private room;11221;1;1;6;79;90
7825917;2013-07-30T00:00:00Z;Brooklyn/Bushwick charm w/ a View!;Brooklyn;Apartment;100;Private room;11237;1;1;2;75;100
7825917;2013-07-30T00:00:00Z;Comfy, convertible futon bed in BK!;Brooklyn;Apartment;95;Private room;11237;1;1;12;49;97
7856886;2013-07-31T00:00:00Z;Bright and beautiful, quiet 1 BR;Brooklyn;Apartment;95;Entire home/apt;11213;1;1;11;87;95
7846080;2013-07-31T00:00:00Z;Private Room in Williamsburg Apt;Brooklyn;Apartment;100;Private room;11206;1;1;1;70;100
7911248;2013-08-03T00:00:00Z;Luxury in Bushwick;Brooklyn;Apartment;100;Private room;11237;1;1;1;90;100
7933743;2013-08-04T00:00:00Z;Calm and Cozy in Brooklyn;Brooklyn;Apartment;90;Private room;11216;1;1;32;36;94
7933743;2013-08-04T00:00:00Z;Diverse Brooklyn;Brooklyn;Apartment;90;Private room;11216;1;1;41;46;91
7932010;2013-08-04T00:00:00Z;Clean + bright room in Fort Greene;Brooklyn;Apartment;100;Private room;11217;1;1;11;85;100
7939437;2013-08-04T00:00:00Z;Sunny Room With Loft Bed;Brooklyn;Apartment;100;Shared room;11237;2;1;2;65;100
8013853;2013-08-07T00:00:00Z;Beautifully renovated quiet studio;Brooklyn;Apartment;95;Entire home/apt;11216;2;1;11;100;96
8013853;2013-08-07T00:00:00Z;Quiet room/garden & ping pong table;Brooklyn;Apartment;90;Private room;11216;1;1;14;70;94
7997061;2013-08-07T00:00:00Z;Sunny Room in Williamsburg Flat;Brooklyn;Apartment;90;Private room;11222;1;1;25;95;91
8013034;2013-08-07T00:00:00Z;Sunny Private Room in Brooklyn;Brooklyn;Apartment;90;Private room;11237;2;1;7;60;94
8028564;2013-08-08T00:00:00Z;Large bedroom steps to subway;Brooklyn;Apartment;90;Private room;11225;1;1;39;49;90
8028564;2013-08-08T00:00:00Z;Spacious and convenient bedroom;Brooklyn;Apartment;100;Private room;11225;1;1;1;49;100
8055051;2013-08-09T00:00:00Z;Private Rooms in a Basement Apt;Brooklyn;Apartment;90;Entire home/apt;NA;1;1;37;50;90
8053333;2013-08-09T00:00:00Z;ROOM IN BROOKLYN LOFT- BEST AREA!;Brooklyn;Apartment;100;Private room;11206;1;1;1;59;100
8072802;2013-08-10T00:00:00Z;Budget Luxury, w/ Manhattan Views!;Brooklyn;Apartment;95;Private room;11211;1;1;80;98;99
8071900;2013-08-10T00:00:00Z;Huge Room with View in Bushwick!;Brooklyn;Apartment;100;Private room;11237;1;1;4;68;100
8119708;2013-08-12T00:00:00Z;quiet, safe room, Midwood, Brooklyn;Brooklyn;Apartment;100;Private room;11230;2;1;5;78;100
8119708;2013-08-12T00:00:00Z;Safe quiet cozy room,Midwood B'klyn;Brooklyn;Apartment;95;Private room;11230;3;1;12;83;98
8136206;2013-08-13T00:00:00Z;Your Own Private Room To Sleep In!;Brooklyn;Apartment;95;Private room;11225;1;1;26;54;95
8139878;2013-08-13T00:00:00Z;Bedroom in the heart of Brooklyn;Brooklyn;Apartment;90;Private room;11238;1;1;18;65;94
8140066;2013-08-13T00:00:00Z;Private Bedroom in Williamsburg;Brooklyn;Apartment;90;Private room;11249;1;1;6;75;90
8162588;2013-08-14T00:00:00Z;Sunny Gorgeous Prewar Top Floor Apt;Brooklyn;Apartment;90;Entire home/apt;11226;1;1;5;95;90
8186919;2013-08-15T00:00:00Z;Light, Peaceful, Private Apartment;Brooklyn;Apartment;90;Entire home/apt;11206;1;1;16;95;92
8184930;2013-08-15T00:00:00Z;Cozy;Brooklyn;Apartment;100;Private room;11238;1;1;2;65;100
8200820;2013-08-16T00:00:00Z;New Listing!  Terrific Price.;Brooklyn;Apartment;95;Private room;11211;1;1;11;50;98
8200820;2013-08-16T00:00:00Z;Private room with sleeping loft;Brooklyn;Apartment;90;Private room;11211;1;1;14;45;94
8199664;2013-08-16T00:00:00Z;the Radiant: B&B and Massage Studio;Brooklyn;Apartment;90;Private room;11237;1;1;25;79;91
8198415;2013-08-16T00:00:00Z;Living Room in Bushwick;Brooklyn;Apartment;95;Shared room;11206;1;1;10;50;96
8214737;2013-08-17T00:00:00Z;Luxurious Private Room in Brooklyn;Brooklyn;Apartment;100;Private room;11221;1;1;1;83;100
8236131;2013-08-18T00:00:00Z;Garden Level, Brownstone 1Bedroom;Brooklyn;Apartment;90;Private room;11216;1;1;17;55;90
8235445;2013-08-18T00:00:00Z;Brooklyn Bohemia;Brooklyn;Apartment;100;Private room;11217;1;1;2;72;100
8262403;2013-08-19T00:00:00Z;Cozy room, great view of Manhattan;Brooklyn;Apartment;95;Private room;11205;1;1;60;75;98
8255021;2013-08-19T00:00:00Z;Sun filled oasis in artist's studio;Brooklyn;Apartment;90;Private room;11222;1;1;19;79;92
8288419;2013-08-20T00:00:00Z;Shining room B /3min to Subway;Brooklyn;Apartment;90;Private room;11220;1;1;15;53;91
8293900;2013-08-21T00:00:00Z;East Williamsburg, Bushwick Stay;Brooklyn;Apartment;90;Private room;11237;1;1;8;75;93
8344401;2013-08-23T00:00:00Z;Studio Apart A with Kitchenette!;Brooklyn;Apartment;90;Entire home/apt;11206;1;1;8;79;90
8354410;2013-08-23T00:00:00Z;Great Room in Dumbo Brooklyn;Brooklyn;Apartment;90;Private room;11201;1;1;6;90;92
8345378;2013-08-23T00:00:00Z;Big, Bright 1BR w/ Private Entrance;Brooklyn;Apartment;100;Private room;11216;1;1;1;75;100
8435624;2013-08-26T00:00:00Z;Prospect Heights BK Studio;Brooklyn;Apartment;100;Entire home/apt;11238;1;1;3;100;100
8470860;2013-08-27T00:00:00Z;Cozy, Private Retreat Space;Brooklyn;Apartment;90;Private room;11216;1;1;51;60;90
8491935;2013-08-28T00:00:00Z;Sunny Room in Garden Apartment;Brooklyn;Apartment;100;Private room;11216;1;1;1;85;100
8503813;2013-08-28T00:00:00Z;Sunny room, great Brooklyn location;Brooklyn;Apartment;100;Private room;11217;1;1;2;100;100
8484472;2013-08-28T00:00:00Z;Spacious and Private Room;Brooklyn;Apartment;100;Private room;11221;1;1;1;95;100
8518665;2013-08-29T00:00:00Z;Brooklyn Style - With a Balcony!!!;Brooklyn;Apartment;95;Private room;11206;1;1;75;65;95
8518665;2013-08-29T00:00:00Z;Modern, Well-Appointed Room in NYC!;Brooklyn;Apartment;90;Private room;11206;1;1;120;65;94
8520430;2013-08-29T00:00:00Z;Quaint room in artist's apartment.;Brooklyn;Apartment;90;Private room;11215;1;1;3;65;93
8511981;2013-08-29T00:00:00Z;Private Room in Sunny, Spacious Apt;Brooklyn;Apartment;90;Private room;11222;1;1;3;86;93
8530059;2013-08-30T00:00:00Z;Cozy-bright room - Williamsburg, BK;Brooklyn;Apartment;100;Private room;11222;1;1;3;75;100
8530059;2013-08-30T00:00:00Z;Large bright room Williamsburg;Brooklyn;Apartment;100;Private room;11222;1;1;5;97;100
8581058;2013-09-02T00:00:00Z;Nice & bright room in Bushwick;Brooklyn;Apartment;95;Private room;11207;1;1;37;39;95
8581058;2013-09-02T00:00:00Z;Spacious room 20 mins to Manhattan;Brooklyn;Apartment;90;Private room;11207;1;1;34;48;92
8593113;2013-09-02T00:00:00Z;Beautiful Red Hook Duplex;Brooklyn;Apartment;95;Private room;11231;2;1;23;89;97
8615191;2013-09-03T00:00:00Z;Bright and Spacious 1BR Apartment;Brooklyn;Apartment;100;Entire home/apt;11215;1;1;2;93;100
8629585;2013-09-04T00:00:00Z;Cozy large room with private bath;Brooklyn;Apartment;100;Private room;11205;1;1;3;74;100
8629424;2013-09-04T00:00:00Z;Queer-Friendly Bright Apartment!;Brooklyn;Apartment;95;Private room;11232;1;1;11;59;96
8638841;2013-09-04T00:00:00Z;Bushwick Biodome Loft , Great View!;Brooklyn;Apartment;95;Private room;11237;1;1;27;85;98
8629424;2013-09-04T00:00:00Z;Queer Friendly Sofa Bed!;Brooklyn;Apartment;95;Shared room;11232;1;1;12;45;97
8697041;2013-09-08T00:00:00Z;Great room in prime Wiliamsburg;Brooklyn;Apartment;100;Private room;11211;1;1;3;75;100
8708720;2013-09-08T00:00:00Z;Beautiful Room close to the subway;Brooklyn;Apartment;100;Private room;11233;2;1;8;80;100
8753908;2013-09-10T00:00:00Z;Spacious room in Bushwick L & JMZ !;Brooklyn;Apartment;100;Private room;11206;1;1;1;65;100
8756595;2013-09-10T00:00:00Z;Charming LG Bedroom by Park & Train;Brooklyn;Apartment;95;Private room;11225;1;1;21;80;96
8739944;2013-09-10T00:00:00Z;Luxury Living in Brooklyn;Brooklyn;Apartment;95;Shared room;11201;1;1;43;99;98
8778997;2013-09-11T00:00:00Z;Huge Private Room in Williamsburg;Brooklyn;Apartment;90;Private room;11211;1;1;17;80;94
8803986;2013-09-12T00:00:00Z;1BD with Private Entrance Brooklyn;Brooklyn;Apartment;90;Private room;11213;1;1;9;80;93
8803986;2013-09-12T00:00:00Z;Brooklyn 1BD with Private Entrance;Brooklyn;Apartment;90;Private room;11213;1;1;8;82;93
8833840;2013-09-14T00:00:00Z;NYC by the beach!;Brooklyn;Apartment;100;Private room;11224;1;1;2;50;100
8873293;2013-09-16T00:00:00Z;Sunny Bedroom in BK;Brooklyn;Apartment;100;Private room;11205;1;1;2;69;100
8901084;2013-09-17T00:00:00Z;Sunny bedroom in Williamsburg;Brooklyn;Apartment;100;Private room;11206;1;1;2;75;100
8925360;2013-09-18T00:00:00Z;Charming 1 BD apt in great location;Brooklyn;Apartment;100;Entire home/apt;11238;1;1;2;100;100
8912732;2013-09-18T00:00:00Z;Spacious 2br Near Subway-Private Rm;Brooklyn;Apartment;100;Private room;11232;1;1;1;60;100
8938518;2013-09-19T00:00:00Z;Big Room in Williamsburg Bedford AV;Brooklyn;Apartment;100;Private room;11249;1;1;2;70;100
8978011;2013-09-21T00:00:00Z;Lovely bedroom in Greenpoint;Brooklyn;Apartment;90;Private room;11222;1;1;16;85;94
8996336;2013-09-22T00:00:00Z;1 rm by Park and Subway, Park Slope;Brooklyn;Apartment;90;Private room;11215;1;1;2;100;90
9012184;2013-09-23T00:00:00Z;Large room with king bed;Brooklyn;Apartment;100;Private room;11221;1;1;1;50;100
9052422;2013-09-25T00:00:00Z;Privet space in Williamsburg!;Brooklyn;Apartment;100;Private room;11206;1;1;1;100;100
9059102;2013-09-25T00:00:00Z;Bedroom with magnificent view;Brooklyn;Apartment;95;Private room;11238;1;1;25;60;98
9077835;2013-09-26T00:00:00Z;Beautiful Williamsburg Escape!;Brooklyn;Apartment;90;Private room;11249;1;1;21;99;94
9077835;2013-09-26T00:00:00Z;Beautiful Williamsburg Sanctuary!;Brooklyn;Apartment;95;Private room;11249;1;1;17;99;95
9080758;2013-09-27T00:00:00Z;Great space, amazing location;Brooklyn;Apartment;90;Private room;11217;1;1;18;79;92
9101821;2013-09-28T00:00:00Z;Huge bedroom! One block from subway;Brooklyn;Apartment;90;Private room;11210;1;1;40;45;94
9108395;2013-09-28T00:00:00Z;Huge sunny bdr in heart of Brooklyn;Brooklyn;Apartment;100;Private room;11233;2;1;3;54;100
9123948;2013-09-29T00:00:00Z;Brooklyn off J/Z, Newly Renovated;Brooklyn;Apartment;100;Private room;11233;1;1;2;60;100
9147284;2013-09-30T00:00:00Z;1 BR-charming duplex-Priv. rooftop;Brooklyn;Apartment;90;Private room;11237;1;1;10;70;94
9205298;2013-10-03T00:00:00Z;Artsy Apt Heart Of Hipster Brooklyn;Brooklyn;Apartment;100;Entire home/apt;11216;2;1;1;80;100
9234456;2013-10-04T00:00:00Z;Great View! One block to subway!!!;Brooklyn;Apartment;90;Private room;11221;2;1;15;50;91
9234456;2013-10-04T00:00:00Z;Sunny Room, Only 1 Block to Subway!;Brooklyn;Apartment;90;Private room;11221;1;1;65;50;90
9269415;2013-10-06T00:00:00Z;Modern apartment  Квартира у океана;Brooklyn;Apartment;100;Entire home/apt;NA;2;1;1;99;100
9261854;2013-10-06T00:00:00Z;Spacious/Clean Williamsburg Bedroom;Brooklyn;Apartment;100;Private room;11211;1;1;1;90;100
9266956;2013-10-06T00:00:00Z;Cozy Private Bdrm in Crown Heights;Brooklyn;Apartment;100;Private room;11216;1;1;1;60;100
9314438;2013-10-08T00:00:00Z;Spacious bedroom with backyard;Brooklyn;Apartment;100;Private room;11231;1;1;3;76;100
9356744;2013-10-10T00:00:00Z;Sunny Delight with Free Bikes!;Brooklyn;Apartment;95;Private room;11238;1;1;37;90;98
9367785;2013-10-11T00:00:00Z;Bright Modern Room in Beautiful Apt;Brooklyn;Apartment;90;Private room;11222;1;1;10;84;94
9417174;2013-10-14T00:00:00Z;Room next to Barclays Center;Brooklyn;Apartment;95;Private room;11217;1;1;6;95;97
9430106;2013-10-14T00:00:00Z;Beautiful Room in a 2bd on the park;Brooklyn;Apartment;100;Private room;11237;1;1;1;65;100
9439720;2013-10-15T00:00:00Z;Cozy Room By L Train Morgan Stop;Brooklyn;Apartment;95;Private room;11206;1;1;20;68;96
9453002;2013-10-15T00:00:00Z;Bedroom with private bathroom;Brooklyn;Apartment;100;Private room;11211;1;1;2;75;100
9439324;2013-10-15T00:00:00Z;Spacious & Comfy Bushwick Walk-Up;Brooklyn;Apartment;95;Private room;11221;1;1;7;58;97
9452830;2013-10-15T00:00:00Z;Trendy Bushwick neighborhood;Brooklyn;Apartment;90;Private room;11237;1;1;24;65;93
9478849;2013-10-17T00:00:00Z;Clean room with queen bed;Brooklyn;Apartment;90;Private room;11206;1;1;15;80;91
9482236;2013-10-17T00:00:00Z;Big Room in nice 3br / 2 bath Apt;Brooklyn;Apartment;90;Private room;11226;1;1;4;56;90
9510645;2013-10-19T00:00:00Z;Private Room in a two bedroom apt.;Brooklyn;Apartment;95;Private room;11237;1;1;53;96;96
9543143;2013-10-20T00:00:00Z;Charming Studio!--Brooklyn College;Brooklyn;Apartment;90;Entire home/apt;11210;1;1;20;90;91
9543867;2013-10-20T00:00:00Z;Perfect Bohemian Room!;Brooklyn;Apartment;90;Private room;11206;1;1;3;74;93
9576121;2013-10-22T00:00:00Z;Large Room, Williamsburg;Brooklyn;Apartment;95;Private room;11211;1;1;24;85;97
9636968;2013-10-25T00:00:00Z;1 BR apartment in Williamsburg;Brooklyn;Apartment;90;Entire home/apt;11211;1;1;6;100;93
9631764;2013-10-25T00:00:00Z;Cozy room in newly renovated 2BR;Brooklyn;Apartment;100;Private room;11211;1;1;2;57;100
9631040;2013-10-25T00:00:00Z;Cozy room in a 2-bedroom apt;Brooklyn;Apartment;95;Private room;11233;1;1;12;48;95
9647066;2013-10-26T00:00:00Z;Peaceful Room...;Brooklyn;Apartment;95;Private room;11220;2;1;36;53;99
9647066;2013-10-26T00:00:00Z;Serene Room...;Brooklyn;Apartment;90;Private room;11220;1;1;25;58;94
9667278;2013-10-27T00:00:00Z;Small studio in arty Bushwick;Brooklyn;Apartment;90;Entire home/apt;11237;1;1;2;60;90
9679978;2013-10-28T00:00:00Z;Bedroom Suite across BrooklynMuseum;Brooklyn;Apartment;100;Private room;11238;1;1;7;65;100
9708374;2013-10-29T00:00:00Z;Sunny apartment 1 block from subway;Brooklyn;Apartment;95;Entire home/apt;11230;1;1;12;98;97
9725785;2013-10-30T00:00:00Z;Private bedroom in awesome loft apt;Brooklyn;Apartment;95;Private room;11249;1;1;23;89;96
9728436;2013-10-30T00:00:00Z;Spacious & Colorful apt near subway;Brooklyn;Apartment;90;Shared room;11226;2;1;36;49;94
9738975;2013-10-31T00:00:00Z;Refreshing, window-lit space;Brooklyn;Apartment;100;Private room;11211;1;1;2;79;100
9760884;2013-11-01T00:00:00Z;The Hideaway;Brooklyn;Apartment;95;Entire home/apt;11221;1;1;46;89;96
9746750;2013-11-01T00:00:00Z;Charming Room in Lovely Greenpoint;Brooklyn;Apartment;90;Private room;11222;1;1;2;76;90
9761047;2013-11-01T00:00:00Z;Close to it All in a Great Area;Brooklyn;Apartment;95;Private room;11249;1;1;62;80;97
9772800;2013-11-02T00:00:00Z;Big Room in Brooklyn Garden Apt;Brooklyn;Apartment;100;Private room;11238;1;1;5;76;100
9772800;2013-11-02T00:00:00Z;Big Sunny Room in BK Brownstone;Brooklyn;Apartment;90;Private room;11238;1;1;3;86;93
9772800;2013-11-02T00:00:00Z;Comfortable room in large BK apt;Brooklyn;Apartment;100;Private room;11238;1;1;2;60;100
9772800;2013-11-02T00:00:00Z;Guest Room in Our BK Brownstone;Brooklyn;Apartment;100;Private room;11238;1;1;1;50;100
9772483;2013-11-02T00:00:00Z;Couch or Floor Mattress in Livng Rm;Brooklyn;Apartment;100;Shared room;11216;2;1;1;30;100
9799575;2013-11-04T00:00:00Z;Magic in Cobble Hill!;Brooklyn;Apartment;95;Private room;11201;1;1;61;80;97
9808029;2013-11-04T00:00:00Z;Private room in Greenpoint;Brooklyn;Apartment;100;Private room;11222;1;1;2;55;100
9817733;2013-11-04T00:00:00Z;LOVELY ROOM + PRIVATE BATH :);Brooklyn;Apartment;95;Private room;11222;1;1;5;80;96
9820942;2013-11-05T00:00:00Z;Master Bed Bushwick Vacation NYC;Brooklyn;Apartment;90;Private room;11237;1;1;66;68;92
9832158;2013-11-05T00:00:00Z;1BR in charming 2BR, Clinton Hill;Brooklyn;Apartment;90;Private room;11238;1;1;9;74;91
9832158;2013-11-05T00:00:00Z;Clinton Hill 1BR in charming 2BR;Brooklyn;Apartment;100;Private room;11238;1;1;2;74;100
9860734;2013-11-06T00:00:00Z;1 Bdr Sunny Apt by Park (Special!);Brooklyn;Apartment;95;Entire home/apt;11229;3;1;13;85;98
9850849;2013-11-06T00:00:00Z;Spacious Air Conditioned Room;Brooklyn;Apartment;90;Private room;11205;1;1;9;60;91
9872650;2013-11-07T00:00:00Z;Winter in Ditmas Park Brooklyn!!!;Brooklyn;Apartment;90;Entire home/apt;11226;1;1;7;88;91
9872248;2013-11-07T00:00:00Z;Entire Sunny 1BD flat in Brownstone;Brooklyn;Apartment;95;Entire home/apt;11233;3;1;31;100;95
9872597;2013-11-07T00:00:00Z;Loft in Williamsburg!;Brooklyn;Apartment;90;Private room;11211;1;1;8;70;90
9906135;2013-11-09T00:00:00Z;City Sanctuary!;Brooklyn;Apartment;100;Private room;11238;1;1;1;71;100
9928808;2013-11-10T00:00:00Z;Spacious One Bedroom Near the Beach;Brooklyn;Apartment;100;Entire home/apt;11235;2;1;6;100;100
9918850;2013-11-10T00:00:00Z;Cozy Room in the heart Williamsburg;Brooklyn;Apartment;95;Private room;11211;1;1;53;100;96
9914447;2013-11-10T00:00:00Z;Nice room with tall windows;Brooklyn;Apartment;90;Private room;11221;1;1;2;40;90
9921108;2013-11-10T00:00:00Z;Brooklyn apt, hip hood, with a view;Brooklyn;Apartment;100;Private room;11238;1;1;2;85;100
9950152;2013-11-11T00:00:00Z;Amazing 550 Sq Ft Studio Apartment;Brooklyn;Apartment;90;Entire home/apt;11226;3;1;36;97;94
9946868;2013-11-11T00:00:00Z;Room in Bright & Spacious Apartment;Brooklyn;Apartment;90;Private room;11222;1;1;11;95;93
10001364;2013-11-13T00:00:00Z;Private room in East Williamsburg;Brooklyn;Apartment;100;Private room;11206;NA;1;4;40;100
10020378;2013-11-14T00:00:00Z;Cozy room in Loft space;Brooklyn;Apartment;100;Private room;11211;1;1;2;70;100
10020378;2013-11-14T00:00:00Z;Room in the heart of Williamsburg;Brooklyn;Apartment;100;Private room;11211;1;1;6;80;100
10040649;2013-11-15T00:00:00Z;Comfy Living Room - Sofa or Airbed;Brooklyn;Apartment;90;Shared room;11213;2;1;6;50;93
10056371;2013-11-16T00:00:00Z;Nice room with great view;Brooklyn;Apartment;90;Private room;11206;1;1;14;75;93
10055751;2013-11-16T00:00:00Z;Summer Vacation in Brooklyn!;Brooklyn;Apartment;90;Private room;11238;1;1;3;60;93
10077549;2013-11-17T00:00:00Z;Large room in Williamsburg;Brooklyn;Apartment;100;Private room;11211;1;1;2;80;100
10129919;2013-11-19T00:00:00Z;Private couples & family paradise;Brooklyn;Apartment;95;Entire home/apt;11208;3;1;71;65;99
10135159;2013-11-19T00:00:00Z;The perfect home for a long stay!;Brooklyn;Apartment;100;Private room;11211;2;1;1;80;100
10131453;2013-11-19T00:00:00Z;Red Hook, Brooklyn, New York;Brooklyn;Apartment;100;Private room;11231;1;1;11;75;100
10135066;2013-11-19T00:00:00Z;Bushwick: Mi casa es tu casa!;Brooklyn;Apartment;95;Private room;11237;1;1;4;95;95
10159302;2013-11-20T00:00:00Z;Large, peaceful Brooklyn apartment;Brooklyn;Apartment;95;Private room;11215;1;1;24;85;95
10226006;2013-11-24T00:00:00Z;1 Bedroom Apartment Lefferts Garden;Brooklyn;Apartment;95;Entire home/apt;11225;1;1;8;100;95
10234137;2013-11-24T00:00:00Z;Charming Williamsburg Home;Brooklyn;Apartment;100;Private room;11249;1;1;10;95;100
10274476;2013-11-26T00:00:00Z;Cosy sunny Priv bed in Williamsburh;Brooklyn;Apartment;100;Private room;11211;1;1;1;70;100
10279498;2013-11-26T00:00:00Z;Studio Space-Share Kitch/Bath;Brooklyn;Apartment;95;Private room;11232;2;1;25;85;97
